0.7290566037735848, 0.48253156872025654
0.8662641509433966, 0.15463542811313014
1.4438909853249475, 0.05513470929637776
2.216530398322851, 0.02348348465401137
2.8423280922431857, 0.013775216993851426
3.9712201257861617, 0.00586726766149902
5.030343815513625, 0.0029853463048346135
5.979892033542976, 0.0016899986278174721
7.040180293501045, 0.0009232806078281022
7.893598532494757, 0.0006025629714545468
9.342747379454925, 0.0002855437841200986
10.582485324947585, 0.00015599837433265346
12.12670545073375, 0.0000807980771138441
13.972972746331235, 0.000035663051512308695
15.090113207547168, 0.000022064041570451946
17.28543396226415, 0.000010090462317460895
18.611773584905656, 0.000005712190724049866
20.02958490566037, 0.000003194765541921016
21.859018867924526, 0.0000014434762628249911
23.642716981132068, 7.915922570891891e-7
25.563622641509433, 4.088527928656625e-7
27.255849056603772, 2.1556093459175866e-7
28.536452830188672, 1.117583594987396e-7
13.060796645702302, 0.000051802129701490673
